event_id,neutrino_energy,muon_energy
374,17.29015692093808,9.22675845762569
375,3.135901576071275,3.135901576071275
376,5.6811950257231985,5.6811950257231985
377,8.243097508100481,8.243097508100481
378,40.02915349461456,1.6011516329585866
379,2.758066921944289,1.5445852301049958
380,3.9325676633952344,3.9325676633952344
381,744.258327122424,6.439275303849019
382,26.265764136708324,2.036844860926667
383,85.48262728940269,6.605057833506449
384,114.42710783104322,7.123767357653182
385,112.68881607057436,3.4720358783567207
386,207.03590953120624,1.2907358417604993
387,20.720315279415527,5.721312668970786
388,70.97144141732295,5.361794922898407
389,14.315689078672568,3.5828137064211405
390,93.0996711091253,6.658705981282762
391,9.759540457149633,2.6049620886042275
392,38.38724987623472,2.4971927438183195
393,9.922603088590346,2.367406500612028
394,12.453861674415904,5.93933338982046
395,16.11984372562743,2.983345386154191
396,7.385879802889881,5.269622222924382
397,72.27666144275823,1.4362289477203884
398,9.915493207991098,1.761420015704115
399,1.808221187304815,1.808221187304815
400,7.876018481830936,3.571154654065977
401,13.607923789445987,8.707373406160034
